,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,cluster,.average.sd
10,7077.46726179,-267.316986253,-69.1133487228,-2.51964926053,12.1653382986,-9.80714490626,-2.66642313704,6.82585469576,-0.00668923134577,0.395970729375,-0.0385209624024,2.17773255636,-1.61004812611,-1.06119189442,0.0985301529989,0.016580353067,-0.0708682352386,0.0453816153343,0.159473370376,-0.0107661491001,4.0,161.642632319
11,-230379.641747,-218.401931686,72.7544057464,9.39252547095,-62.4101982175,43.4805275125,-20.3209940021,1.92639425452,-6.13128411038,0.882364064988,0.469232769276,-1.40199363887,-0.995154415987,-1.75046164396,0.985560558415,0.624349445621,0.0527930416601,0.126467515559,0.0597423414389,-0.0302584051437,5.0,161.642632319
12,41059.4598745,-273.062389265,-60.3601884273,-43.7323036763,-11.1412574552,15.2310582987,-1.19331313141,1.02073961728,-1.77159877948,-3.19843700768,3.42138775446,-0.56309150344,0.771859286064,0.224091044955,0.417463000628,0.16648110583,-0.157489854349,-0.056886332345,0.186400964032,0.0463648735759,3.0,161.642632319
13,38314.455154,-271.795972906,-52.099519895,-12.8339551969,-32.1002350602,13.3631475774,-8.65762177447,-2.85786097691,0.615097272788,2.31535475813,-0.353822180424,-1.5115064629,-0.416511748659,-0.132493508315,0.68875146424,-0.145058843913,-0.198563986366,-0.167919139442,-0.0115369411237,-0.0302616923464,3.0,161.642632319
14,-74925.6171842,-250.399868975,81.4434976235,21.5284336365,4.49673208925,-10.2477150593,4.0397595411,-2.13132145875,3.5233486104,1.27581272932,-2.80011966159,-1.8448392401,5.09509062789,1.2019557371,-0.622654442429,-0.177634190471,-0.154298768055,-0.210277245088,-0.176434102339,-0.0480294996564,2.0,161.642632319
15,-33994.5986932,-257.550547207,55.2523063395,5.09456963355,11.6346868102,-19.4404826002,-4.10241991513,1.13786990406,-5.21763865529,1.03876748478,0.755627379046,2.57444858513,1.37866134859,-0.737262221629,0.326504370388,-0.129697749183,-0.0826072802312,0.135840267961,-0.0416262252318,0.025890668114,6.0,161.642632319
16,-80917.5451214,-241.013556727,-83.1958118529,-65.7493203614,-17.0317001501,-3.60084454347,-4.51149311711,1.28084872796,0.41888578781,0.882549815503,1.26605223708,0.356088601299,-0.382239299404,0.411380742025,0.501820587084,-0.0676483221063,-0.11465973831,0.0144188029901,-0.145283170934,0.106835817956,2.0,161.642632319
17,-125785.617121,-235.788306627,73.9415918758,5.09236456859,20.3399472723,-9.39504036487,-5.59777756844,7.35154861618,1.88273268549,3.31100038193,-2.64660719693,-3.15685378827,0.54755278497,-0.480503748436,-0.961026967246,-0.549997838154,-0.0644997277447,0.17720095504,0.0818201866381,-0.0817797139647,5.0,161.642632319
18,19370.4572728,-263.019702203,-42.8259555725,2.9877799763,12.7606350298,-4.50100607941,8.27830330805,-3.8978133785,2.3737579041,-1.9743519843,3.64961926273,0.855082694694,-2.14622178343,0.322907366891,0.850797668938,0.0370568015609,-0.259539191356,-0.062727907376,0.0200630741744,0.0807333282439,4.0,161.642632319
19,-25048.5702043,-253.430151578,-3.83059443174,9.54341497132,-8.34240612946,-17.9942788482,-1.25680060409,-0.083129998079,8.94723329813,5.84245488453,-3.71735708188,-3.9259490005,1.09772235286,-0.120245554654,0.0253354091459,0.0765595396398,1.02603603333,-0.244044852672,-0.10985339654,-0.0296371778038,6.0,161.642632319
20,45283.4807241,-265.324946268,-84.7216125616,0.634153529104,3.44525079425,6.03066730615,-1.96590827967,-4.29911883849,-0.986127053941,3.32312885204,-0.0898500309779,0.645125778812,-1.1904805823,0.537754548901,0.313260104552,0.788726462538,-0.16559823628,0.655220420455,-0.00737614550539,-0.00124149605624,3.0,161.642632319
21,41071.4427399,-265.937863616,-11.3323895517,-10.21506606,4.57198559936,9.19231400071,-14.6485145182,-2.63023892835,3.97217476232,0.862036607737,-0.0663511986381,-1.26879663423,0.340279132934,-0.87451671196,0.0405201572627,-0.127772661313,-0.0624146908604,-0.0366152061734,0.134892459444,0.108337619136,3.0,161.642632319
22,-66246.5362684,-238.574815269,-80.9381306079,25.8420726073,-27.5803555618,-20.2834946393,-2.13030680821,0.011795697739,-1.01739999488,-0.589643526168,1.34579753644,5.34563375074,-0.371318844341,-1.01690991308,0.161622986893,-0.383375353613,-0.353114146114,-0.0349667451241,-0.241181611164,0.065803126457,2.0,161.642632319
23,38750.4659885,-262.018614239,-53.3893445289,1.07072426007,11.381080406,4.71797663507,-7.05540627158,-9.38389828932,1.90960636301,-0.117834167897,2.55718117873,-0.352750624121,-0.231063632238,-0.368598321121,-0.22924416618,-0.366319431033,-0.364919612669,-0.0757422726686,0.0219618440944,0.106940946218,3.0,161.642632319
24,-45631.5811886,-245.034895691,26.5716655429,16.8306161236,20.014706782,-18.9238457085,1.26818874591,-3.69736148288,-7.1931294146,-1.78450366374,3.45925415875,-4.5235295952,0.82282169894,0.13552976925,0.122611342026,0.00541459935129,-0.271534022327,0.100141577909,0.0117127146273,0.0913985138076,2.0,161.642632319
25,-111179.651475,-233.121366643,137.012860522,-23.1186841325,-1.25106136124,-9.60532947292,-3.70928310123,-1.18415510034,-3.95238360032,1.92058981087,0.473359065044,2.27354546885,-2.10427170647,-1.62214571599,-0.562669441598,-0.0615376938139,-0.119699902144,0.235921058642,-0.00404824024451,-0.00950751476484,5.0,161.642632319
26,13168.4342661,-255.161473953,1.88581294509,19.6308306289,-9.93137404767,-15.2429760884,2.18356486347,0.120177487576,-3.89799188934,1.61521112314,0.091546928011,-0.555938759213,2.97238642976,-0.299129456005,0.424236633411,0.669908138498,-0.033387403158,-0.230800406107,-0.0856150837399,0.157683321045,4.0,161.642632319
27,-69096.5364467,-233.447255646,-69.8812079967,12.4951182937,13.7260251172,-10.3295482616,10.6857129504,-12.4763124297,-2.2955831892,-3.2945984854,0.298191306458,3.08176898085,0.0512573392928,-0.527950960589,-1.21723331297,-0.757597487315,-0.72254315052,0.0243204651231,-0.0951502377457,0.0436218028663,2.0,161.642632319
28,17757.4352955,-253.7414362,-7.07271416906,-32.7892822186,-8.78333332596,-3.76459078943,1.41998981971,-0.236636343552,-4.69328122935,-6.09404587305,5.48018265995,-0.435350343122,0.353896569429,1.49643886607,0.764007182955,0.192770345808,-0.201632862946,-0.0334393806293,0.0452884383417,0.0209898189162,4.0,161.642632319
29,-149018.571618,-214.868722222,-29.8772576478,11.5723621551,-28.3389927583,22.8660037248,16.4308125039,10.9247753465,1.84723108178,2.80352516805,0.822930054166,-0.672655409719,-1.2730693013,0.257485312528,-0.385938909927,0.481686173376,-0.168261939296,-0.225132609179,0.238481123721,-0.0355332650453,5.0,161.642632319
30,25069.3983619,-256.442037436,76.6616934573,-7.06291742483,5.76363259029,22.8729507578,7.28823018256,-5.38679917532,5.59007361979,-0.808749985133,2.46549423204,0.608890931997,-1.82782732495,-0.669877643193,0.414829272888,0.0666190175146,-0.174173411542,-0.0253283485007,-0.166007268017,-0.0753567234547,4.0,161.642632319
31,-668.533994176,-245.073312233,-55.8571952071,4.98499777105,15.1960790592,-17.8091645824,-6.08951368357,6.84043691587,-2.96379022604,-1.18002778057,0.725097514773,0.503190803773,0.252411066795,-0.236291237814,0.196212768978,-0.0280133275088,-0.0723397337211,0.055128404643,0.0609134846769,0.0592282714073,4.0,161.642632319
32,14762.3756865,-253.791697284,123.868862633,9.14956667425,7.26419703546,-11.4473927695,2.19294364552,-1.80497009901,0.402247727707,-0.731634865683,0.606198724212,-0.71356956799,0.161065444955,-1.14206692163,0.352031257458,0.0842829290531,-0.0484417817232,0.0775484694673,0.00917201858278,-0.00976049759757,4.0,161.642632319
33,15455.4377105,-248.561945579,-1.56070867332,-10.9424268246,6.7451074965,16.9275170393,3.70824261368,-3.88514049683,-2.43980027706,0.0799468789538,2.54169030362,-0.201330568447,-0.799409450085,0.579743395874,0.347774208881,0.91464748579,-0.0945715138531,-0.232778753969,-0.00302836173071,0.0227709814389,4.0,161.642632319
34,-1069.50674917,-240.075199749,-113.245940021,6.0400947064,4.38796566232,4.52662819749,2.1761909457,-15.8804422029,0.00646029466472,-3.80596130444,-1.66401897513,-0.526669301294,-0.47928959874,1.38402828292,1.23736654544,0.748651114535,0.75919984111,-0.307673008167,-0.0453008415384,0.0333922819585,4.0,161.642632319
35,17483.4207207,-248.375473974,37.94068422,6.63972499553,9.72088812885,-20.99288687,-5.88739333197,3.63755858741,-0.422008688344,-1.58013101263,0.967789646748,1.16449780335,-0.97572002537,-0.726031203621,0.11965512666,0.0317110441879,-0.0433586981215,0.0712927605917,-0.365949274179,-0.27358439389,4.0,161.642632319
36,44384.4772741,-249.677538385,-69.4621733366,-1.23761333847,10.2384315085,5.18393431012,1.79408989925,-10.261113208,-1.03461544538,6.1836199229,0.66627289902,2.10329189169,-0.0628900116981,3.66328837291,0.279799554842,0.872714880155,-0.262927391488,0.333451891295,-0.108433354907,-0.0278198615175,3.0,161.642632319
37,24331.4773607,-243.843768268,-75.8573856959,-11.3156120886,4.57640013378,-21.4332266167,-10.9240058651,9.43767654738,0.671747437065,-0.729778700705,-0.529590600477,0.827601669568,-1.93432385306,-0.101705386968,-0.0815410989786,-0.106607060747,-0.0400092890859,-0.00490228336506,-0.152257892872,0.14874309981,4.0,161.642632319
38,-514.620078307,-244.3253551,118.079119261,12.5437613522,15.7899214944,19.3068170258,-7.40736643406,-10.8987237692,6.10099390883,-3.55331873017,3.46525282607,0.175719061856,-0.627025823831,-2.29404545749,0.325142274257,0.42669942625,-0.0284272058639,0.0982680826006,-0.261255020104,-0.204053777565,4.0,161.642632319
39,46151.4792293,-246.944351227,-71.515716873,-5.45759905843,10.12559955,8.85824495414,-0.558424345854,1.03796905325,2.00773048659,0.913270613254,0.647981232785,0.201798200182,-1.19915382302,-0.254214230745,-0.485978882787,1.54931488238,1.11344503383,-0.40117300164,0.238525694473,0.0727667996827,3.0,161.642632319
40,-77817.5664793,-220.584076379,-8.05309483508,0.197181253366,14.044146685,-21.3345791695,-2.1012565839,-3.74887363526,3.66720494731,0.0626426343575,1.68588458817,-1.89726971722,0.334419061252,0.725845582873,-0.541939649448,0.343897836265,-0.130835005023,-0.171815804955,-0.199745571621,0.119519215741,2.0,161.642632319
41,-4778.58083973,-237.570545834,41.1007274536,10.5662628569,16.3314448853,-2.88839572908,4.7941221265,2.09485057224,-2.94158952798,3.8579148738,-0.489021834733,3.53222794963,2.09865591749,-0.565682886432,0.211189802422,-0.467932232391,-0.179654856422,0.0626668834202,0.017832411751,0.0237480488635,6.0,161.642632319
42,26700.4194607,-243.824004446,46.69979684,5.64642321662,12.8930579879,14.9998854842,-4.89559527072,-4.88635086647,-3.02599038159,2.11164840234,0.82287118879,0.613508098058,0.44425692829,1.1431120358,0.115948725725,0.490816780682,-0.104620052366,-0.2462617924,0.0502526527589,0.109043269648,3.0,161.642632319
43,39510.4733471,-241.984682608,-55.840432808,-0.426270379403,16.163739516,16.0888170561,4.45523826145,15.0241657833,0.0233234066513,-1.41401719808,-0.428957543968,-1.41815066325,-0.558112351389,-0.230952080908,-0.274250985362,0.0599399888728,-0.0692538851394,0.00119868865891,-0.798765844358,0.0841517692441,3.0,161.642632319
44,-23745.5261245,-226.293105582,-74.1867748476,4.89525412901,7.45445922509,-3.36701791891,6.01533780737,0.530795631231,0.16169107376,2.1673845193,-0.9990225674,-1.36515349613,0.265564465349,-1.3515103443,0.597155507467,-0.101335438644,0.846906128936,0.0670997786894,0.033266906237,0.037619627324,6.0,161.642632319
45,36812.428298,-242.325501578,29.4372228054,-2.69001566582,5.61345039494,-11.091791942,-4.78002888332,7.9975213524,0.527690372735,-0.150127389067,-0.524852278839,0.735119944838,-1.24782916857,1.2481111141,-0.410811397282,0.482190638025,0.039216571696,-0.233817439555,0.0773417004282,-0.100200760921,3.0,161.642632319
46,-28857.5987293,-228.081845543,68.0013977201,-4.17289845923,8.93917344055,-2.24334176045,1.19795384363,3.92176045747,4.4132881178,1.97471595315,-0.882956625772,-0.728096836469,1.89802636085,-0.903953871247,-0.0480267516616,-0.298968707229,-0.0204135940184,0.0711739128006,0.0152605249469,-0.0295008173369,6.0,161.642632319
47,11958.4905021,-230.22207653,-100.584007014,-14.0877107617,4.92958467573,-20.4054753742,-9.64971881121,7.67719527714,1.23315643622,-0.503520182517,-0.0286229939963,2.76686140708,-1.18919928731,1.02084615863,-0.292526151183,0.491730412958,0.0133027526094,-0.247348607948,-0.0564825598467,0.170551296853,4.0,161.642632319
48,43617.3446198,-246.913819948,201.868310051,15.3146945434,7.22251639892,-14.2111364005,-4.82631252427,6.63722604125,-3.55151783542,-2.22989373642,0.354811164467,-1.62023698231,-0.0393954634088,0.401997695801,-0.125102303286,-0.0952956233619,0.00694421845625,0.0772742802038,0.0940232908892,0.0877342452363,3.0,161.642632319
49,43734.4663917,-237.35825715,-44.1272629406,-10.5916644888,5.32742710593,6.78871054921,-12.8789131385,-1.86835683587,2.45358090519,4.82322829235,-1.92069508833,-2.87592356195,-0.0810741919864,0.616092459784,-0.235955361292,0.600075319409,-0.0297205852229,0.671061919696,-0.00115272217255,-0.0480896144658,3.0,161.642632319
50,-35111.6479394,-226.242145137,168.253887747,8.48519759542,10.2406984406,-8.41346613232,3.81108736833,-2.58954679639,-1.46520241821,1.91186481912,0.566748192206,-2.47153115923,-0.0728429445472,-0.900655421024,0.107754228089,0.992238266834,0.114507716293,-0.061496003282,-0.0278701075173,0.0516852007814,6.0,161.642632319
51,-5796.62772123,-230.593888205,135.08513291,10.2508454299,4.47978386977,-6.37893484711,1.51973329029,0.989719192025,-7.54696325393,-4.34944231887,-5.26312460437,-1.78918348546,0.251431546471,-0.102148084808,-0.46127502647,-0.214347801199,0.814494211477,0.153484356478,-0.055192511071,-0.0813922623179,6.0,161.642632319
52,-41684.5584954,-216.398464544,-13.0928362535,14.2865189276,-6.34587785753,-18.4280871338,-3.95562305293,2.33710980521,5.61836699985,2.24421213464,-5.47924417526,0.610913568109,-0.850792246892,-0.758151264362,0.392932717568,-0.347399029734,-0.0627890492717,-0.0245447175442,-0.0650084639599,-0.0105708211956,6.0,161.642632319
53,-29110.5762574,-219.846963611,32.1484236259,9.72957835041,19.1793750448,3.06978532685,6.46149575771,1.72644598929,5.42021945969,2.56430184221,-0.562743512838,-1.26928102596,-1.75420995326,1.17907353497,-0.421134712683,1.1825009324,1.10151489057,-0.375990651124,0.066217880334,0.00481956479234,6.0,161.642632319
54,39239.3801274,-237.609254072,132.218357294,23.0171408657,-0.346380892339,21.6494463945,-7.72664243926,-3.47003306466,1.57484895404,0.464558802601,0.0272419584603,0.654883414426,-0.13638244521,-1.05453066931,0.149476570025,-0.101024980775,-0.0949073609838,-0.00843672829851,0.152366070852,0.0490591601958,3.0,161.642632319
55,31099.4195939,-231.285800944,39.9612429222,-29.6074184829,-10.9224486585,-17.2545761233,-10.8851652906,8.63081272301,2.9222893232,2.2606685675,-2.5226656678,-3.80458887138,-1.58364272569,0.755124794937,-0.212638872072,-0.363882621421,0.00740826814716,-0.0506355007946,0.0861750447021,-0.100926353861,3.0,161.642632319
56,-57787.5291239,-206.402985891,-80.6158118436,-8.97575621637,-16.4073494898,-17.6816314924,1.71617137107,-7.55405740288,-4.08266375237,3.80950746141,-2.49195010619,4.36635690213,3.29113674895,-0.733637776069,-2.34304585683,0.438970842877,-0.392059430396,-0.405135655921,-0.148218686443,-0.0336315261186,2.0,161.642632319
57,41059.4602931,-229.38947201,-25.968784568,0.829625471274,10.0946797382,-1.43569075126,8.68820985475,-1.27766355056,-3.44974362751,0.307019723893,2.42242917269,-0.735017268493,0.582182066058,-0.943010911401,0.318307510865,1.09911543731,-0.0368861495359,-0.1804375638,-0.148196107473,-0.160432502504,3.0,161.642632319
58,3464.41691312,-222.548471675,47.1563413957,20.180289368,-16.0108874692,-0.147541404536,7.39436744335,0.949718053353,-2.33243330012,2.4672028919,-1.39402319691,0.475564557873,-1.29953274692,-0.907255957766,0.758116875392,-0.00994182107495,-0.176034417659,-0.0329997804848,-0.102935636408,0.0337212986684,4.0,161.642632319
59,-26096.6093212,-216.73929531,97.073710992,1.81717378109,11.6152584324,2.51494544983,4.05574472738,1.65287965476,11.6500449231,-4.70597121307,2.38154375919,-0.0470068566074,-0.200687011676,-0.897185449934,-0.00163423514992,0.0312447551957,0.00523307263753,0.0575957591153,0.0318727975246,-0.132351945722,6.0,161.642632319
60,1591.45982321,-217.285901447,-35.9890450944,29.5097104081,-20.3965849292,17.3951533456,-2.01435323804,2.7892514522,-1.4600435519,4.38908909406,-0.149376297374,0.646809346512,0.611986267865,2.74367594293,0.442362186165,-0.0213248515818,-0.239069983722,-0.440267243173,0.113018981702,-0.00157520904603,4.0,161.642632319
61,-294697.473195,-143.800715355,-225.558109921,44.0814780396,1.69139420868,7.15587568172,-3.16025991086,14.917696764,-11.8378603517,-2.8576967302,3.66451504962,5.96805558943,-1.89330371566,-2.77082678037,-0.833011925139,0.13099090611,0.672660927823,0.365214306291,0.258567876061,-0.0115419639555,1.0,161.642632319
62,29974.4865719,-220.231273042,-75.5948955229,0.543904604889,14.7227346288,6.44157705746,-9.73057758301,2.09514328943,-1.17996503949,-0.313673948197,0.651703685146,0.814495458484,-0.138252296403,-1.14186649957,0.13237698265,0.0858252039972,-0.088251956497,0.0202435971257,0.296931822763,-0.00178502786049,3.0,161.642632319
63,-12444.5774751,-213.168333447,26.4493148783,-16.8507083965,-20.9642627754,-1.00027770801,2.51496703373,0.74302419433,-0.808463084558,1.96322744762,-1.84625889784,-0.0845410717399,0.280761840256,-0.99534395293,0.530158399246,-0.0257942830468,-0.101567157921,-0.00326324656557,-0.005390749166,-0.0011085749417,6.0,161.642632319
64,30849.471324,-219.200606452,-49.7535053482,-9.80917717638,5.36207918099,-11.3827613656,-4.31787498517,7.50078572919,3.47293407951,2.69303802834,-1.91538284645,-0.156926976115,-1.88545445657,-0.573179358457,-0.0897958112783,-0.246397886402,-0.0636580937623,-0.0298277909331,0.00270958474699,0.0565093579781,3.0,161.642632319
65,14220.4562128,-215.403816126,-23.9492068453,-11.4225864928,3.40133083326,-16.664229269,-6.72267823581,5.61622665573,0.944117881335,-2.07695270724,1.02919473177,-1.40097252865,1.15692485409,0.770291924994,0.142977839361,-0.238926125574,-0.0824299141584,-0.0232035012071,0.0257064457232,-0.0155299590898,4.0,161.642632319
66,30769.4729013,-217.231975799,-50.1683213146,-8.85704013981,9.58643957074,13.4930534293,1.52245387744,3.83802702425,-2.46009315053,1.07607409103,0.431141015465,-2.19363863038,-0.822660664712,0.456008585112,-0.917877770866,0.541917377639,-0.162608538835,-0.242459016204,0.331263093098,-0.0937995915277,3.0,161.642632319
67,39138.4777874,-217.757777142,-58.2669284026,-6.83966382553,5.76851726602,-17.8398769823,-7.05696774406,7.46627157482,1.77112117736,-0.0684879422062,-0.505454733481,-2.61274359021,-0.616717215205,0.405256478922,-0.371252271533,0.536393480458,1.06771360341,-0.193268641204,0.0922315057615,-0.0172341398147,3.0,161.642632319
68,10827.479037,-210.318839836,-66.2785764529,14.455121556,-3.29152864774,6.76429248608,-10.5807746123,-6.42659927848,4.49759943562,3.5541518529,-0.276417874445,2.18363402564,-0.171550983345,0.785258912159,-0.724566833228,0.0838049615281,-0.312540933139,0.612073444067,-0.142496432867,0.0350495309672,4.0,161.642632319
69,5237.35553908,-216.837593553,181.64375617,33.0572591651,-0.700438935562,23.9614325942,-7.28995390896,-13.5014476254,-6.02583621059,2.61199719776,0.296912209129,-0.495340353305,-0.789563233197,-0.503895688098,-0.0371139307677,-0.305307509399,-0.358934947767,0.00704990368565,-0.151385327764,0.0888049230589,4.0,161.642632319
70,11215.4113496,-212.914382076,63.7558637484,-7.33594030095,-5.78775175049,15.5488040083,-12.8585432999,-12.6792796213,2.25934483591,1.54343977968,-0.2009350152,0.1142508041,1.37593524496,1.56677139183,-0.717791655052,-0.236570798351,0.713997025797,-0.280018012231,-0.13865792728,0.0473581110199,4.0,161.642632319
71,41123.4925476,-213.123570464,-89.0216433423,-3.23343316947,-7.4366185971,-3.34774398977,4.34492177182,2.72816633019,0.194173718683,-1.10115101412,0.575393968756,-1.89252563964,0.842627347561,0.0395453519789,0.653247735826,-0.0335925518511,-0.190404503275,-0.107493734865,0.0524470769919,-0.0316008022007,3.0,161.642632319
72,24276.4751618,-209.442962826,-58.8995366364,-2.72765036191,-5.25569936955,-4.85221410536,7.65263287258,-3.64314206237,11.5544717695,3.28942514622,-0.185610442087,0.855564071494,3.95409159081,-1.35240249466,0.314690269865,-0.81101900257,0.779870954913,-0.0713329633785,-0.0426120248848,0.0675059980421,4.0,161.642632319
73,44787.4626398,-214.171143226,-26.1187342468,-9.1849397302,4.0904176114,1.45907963051,11.3838809062,-4.45453436235,-4.50595985385,0.858515179458,3.10950342146,-0.200725055654,1.40795171371,-1.31672684825,-0.104551354924,-0.122919234136,-0.37171143331,0.00122769427513,0.023932237817,0.0435276252319,3.0,161.642632319
74,-25368.5054573,-194.733335126,-106.567268317,4.3187447669,-10.3026464455,2.43454591931,11.603441273,0.20798076945,-5.0214826236,0.301026275523,-1.54443081119,1.7735705561,-2.90125318896,-2.05280547644,-0.816609440283,-0.292488061266,0.504271401633,0.0604224438986,0.0272232759632,-0.0751381872271,6.0,161.642632319
75,13812.3791445,-210.728294073,130.972880298,11.8096995767,-14.8802116307,-9.52637073693,-0.702764633403,3.65510853261,4.05658313154,3.25353883974,-1.97469959517,-3.42702905215,1.17196687464,-0.302038226148,0.142977522374,-0.43100090753,-0.0429303824866,-0.0415443404764,0.0534664307407,0.00231937263285,4.0,161.642632319
76,30173.426294,-210.405935141,44.1717107642,3.70067356937,-0.832223195703,-6.15574303885,10.0822579185,-10.4089738483,-3.76435828419,-4.36966315483,-12.5981976137,2.27648644024,-0.678954747651,1.68407693593,-0.678148698672,-1.10065476794,0.399281108163,-0.0743445839264,-0.0531149570624,-0.0687107676679,3.0,161.642632319
77,41732.4836403,-208.252150286,-62.8325329338,-6.1619679287,9.60674859856,7.57118568394,-9.52523865325,1.7534789481,-1.16790371985,0.184427588457,0.485043462519,-0.149062492216,0.637269865809,-0.0877550150116,0.150192706361,-0.148045479916,-0.140695150247,-0.0404885320951,0.0991604181049,0.0950314665432,3.0,161.642632319
78,-79239.6101716,-185.283975356,84.4815077584,-29.8486984801,-1.71804843598,3.93997518397,24.2538971896,3.32363774136,9.91215557625,-0.364032052082,1.66573178151,-1.84901615254,-5.19777832072,0.272242894201,0.572615288939,0.135711099204,-0.113492138764,0.015661790835,-0.00432303644855,-0.0828170649847,2.0,161.642632319
79,-33445.5896398,-192.804174035,40.1462619309,-81.0708766519,-28.5492440071,31.2399468345,-6.21982825824,3.1692979361,-2.76939418691,2.42813218547,-0.150221970754,2.43666946404,0.663772522355,1.4735438659,-0.0122093397878,-0.456946280688,-0.162359412841,-0.0303308644011,0.0654458992437,0.0022820275876,6.0,161.642632319
80,28285.4375909,-205.119089466,19.5095678444,3.84964075753,-15.5086635246,19.3250851173,3.52082144439,-6.50490460351,-0.196930521685,-0.520412028206,0.833727804805,-0.381448106372,-0.705985318904,0.535688426136,0.964912447828,-0.0692330000213,-0.286860230502,-0.137764293439,-0.11669100876,-0.0724595665417,3.0,161.642632319
81,-151968.619382,-166.765908648,98.5795194042,0.268092136826,10.3729710837,-5.81008380709,1.17776884302,1.83042670755,-2.36212119526,-8.63159301408,-5.38999660647,1.00883800037,2.54109671957,0.715718756311,0.261085396741,1.07607765107,0.178234981017,0.00502286734988,-0.0253002095701,-0.153259201754,5.0,161.642632319
82,-13524.5131364,-189.892885961,-89.4916246342,11.2513065552,-32.7719876679,-5.53705976428,-2.77663141909,9.20226199943,-1.87509679265,1.20977047811,-0.256905129731,3.69097782277,0.371345313149,0.387853735804,0.54839313871,-0.433658098576,-0.222491791817,-0.124743977452,-0.0377223303103,0.0344900871666,6.0,161.642632319
83,39775.504635,-200.427215796,-100.714175174,-7.15025446182,13.6544494832,12.5717563306,2.61926116818,14.4877360908,0.237031072836,-1.37639382528,-0.255112255676,-0.363223789308,-0.474630378846,-0.281288316861,-0.244464848282,0.0254934808327,-0.0921883976445,-0.0159207950038,-0.834233199598,0.0883497352293,3.0,161.642632319
